WTRSHD_FID,MINES,RDS_DEN_km_km2,FORDST_PCT,WATER_LIC,STRMXDEN,WWD_count,LCA,RIPDSTPCT,IMPERVPCT,MPB_pct,LINEAR_DEV,ECAPCT,Region,WSDArea_KM2,ForestRoadsDEN_km_km2,NonForestRoadsDEN_km_km2,AgriculturePCT,UrbanPCT,Linear_Dev_noRoads
2560,12,2.462136644,14.82989291,0,0.146545961,0,18.2813157,16.62844289,4.422351957,0.455665317,2.462136644,13.81987364,Fraser,72.07419162,0.253473056,2.208663588,0,0,0
2561,2,1.885419892,22.11713497,0,0.171921348,0,24.03669566,22.23936171,3.506852105,0.855176672,1.885419892,10.96644326,Fraser,84.75851515,0.061071593,1.824348299,0,0,0
2562,16,2.682266656,17.54001383,1,0.077731173,0,31.03561084,21.63929391,5.605526045,1.651246018,2.791609197,13.7242957,Fraser,52.65640562,0.097982877,2.584283779,10.58179634,0,0.109342541
2563,9,1.781502133,27.8884424,1,0.229133834,0,29.25508256,19.01716741,3.346916637,3.496343025,1.781502133,15.90747582,Fraser,52.25606966,0.106399287,1.675102846,0,0,0
2564,5,3.632506348,2.209406558,9,0.662134151,0,33.38575148,26.33861406,8.962251151,4.298009089,4.182099476,11.49029917,Fraser,52.88466929,0,3.632506348,25.22856052,3.346402865,0.549593128
2565,2,2.179802602,10.96504676,0,0.292025008,0,17.02719724,10.89880284,4.323687327,18.95250782,2.179802602,18.99344368,Fraser,41.29376004,0.118327581,2.061475021,2.588215563,0,0
2566,0,3.513617613,6.914717063,27,0.675006189,13,18.21039469,16.3666625,6.511573605,0,3.618014627,11.42465118,SCVI,72.32388791,0.031263989,3.482353624,2.938894212,3.906299602,0.104397018
2567,13,4.675623773,4.122425149,160,1.24259516,2,31.36349317,21.71147787,10.28098912,0,4.909785437,16.37688676,SCVI,84.87860114,0.069909161,4.605714613,15.63459956,5.956357656,0.234161664
2568,1,3.678137909,1.76532273,18,1.045679543,26,11.05503823,7.855729284,7.112197465,0,3.765629582,14.59118412,SCVI,35.69255567,0.013645392,3.664492518,2.39887912,0.078516631,0.087491672
2569,1,5.212971184,1.323042211,13,1.278434164,0,18.85990912,10.66358513,9.868919759,0,5.287445695,15.10424289,SCVI,21.80754819,0.00425913,5.208712054,7.898529093,0.498349593,0.074474511
2570,0,4.05654825,3.168256141,0,0.944590081,0,10.24401511,7.491565088,7.410641431,0,4.05654825,7.383508538,SCVI,40.03795983,0,4.05654825,0,0,0
2571,0,3.776315886,0,0,0.77392951,0,6.557487223,3.844695248,6.557487234,,3.776315886,6.514727545,SCVI,33.82320905,0,3.776315886,0,0,0
2572,2,4.019866009,2.367812822,10,0.818823645,0,10.03283349,6.903389991,7.639587094,0,4.135879604,7.608934022,SCVI,60.26110981,0,4.019866009,0,0,0.116013595
2573,0,4.573613405,0,0,1.212504244,0,8.598096502,4.252723363,8.598096528,,4.651263369,8.538510889,SCVI,35.15327591,0,4.573613405,0,0,0.07764996
2574,6,4.852753339,0,95,1.044484251,2,52.67525074,47.69968773,15.0796201,0,5.192289681,35.53445236,SCVI,42.87430792,0,4.852753339,15.25711312,32.95078572,0.339536341
2575,2,5.348294001,7.715620795,28,2.007994043,8,43.70359133,27.4390256,12.40549098,0,5.691375953,27.87176184,SCVI,20.16914115,0.053541056,5.294752946,6.406619154,22.49459156,0.343081947
2576,1,2.842764888,0,23,1.222290948,0,23.90809596,37.77602622,6.915812451,0,3.09438646,8.914786538,SCVI,20.80382174,0,2.842764888,15.52096669,4.792395015,0.251621572
2577,0,4.581847504,12.74446503,14,1.555614187,0,25.40069981,16.00718935,6.919312104,0,4.973524878,17.4059161,SCVI,20.30002916,0.139904878,4.441942626,2.67941765,0.373193746,0.391677379
2578,0,4.38423616,6.371977447,12,2.030802983,0,14.70521693,10.53477527,6.782330018,0,4.466401741,10.27976687,SCVI,20.66293054,0.054009311,4.330226848,0.883715585,1.366872254,0.082165581
2579,0,5.338388495,0,2,0.752283266,0,9.942004569,4.962511748,9.930304047,0,5.509768528,11.16468485,SCVI,36.28824252,0,5.338388495,0,0,0.171380035
2580,0,3.444301734,0.95803658,0,0.874825898,0,6.857147528,3.527577345,5.951186414,0,3.444301734,6.770010273,SCVI,28.09047411,0.012714409,3.431587325,0,0,0
2581,4,3.374057925,0.233942198,0,0.464728427,0,5.53822394,3.723189898,5.321652117,0,3.605208307,5.435895102,SCVI,44.37685108,0.007579038,3.366478887,0,0.034038778,0.231150382
2582,1,3.586260884,0.108901013,2,0.656296427,0,6.646698514,4.78599666,5.925940538,0,3.661850864,6.526610357,SCVI,90.53987109,0,3.586260884,0,0.942616568,0.075589983
2583,0,4.053133855,0,0,1.415400684,0,6.585925532,4.811573136,6.58592554,,4.053133855,6.547966672,SCVI,20.48872998,0,4.053133855,0,0,0
2584,2,3.664504737,0,0,0.442408048,0,6.663158942,4.319436307,6.241556794,0,4.349019193,6.642093908,SCVI,43.87044655,0,3.664504737,0,0.644682399,0.684514456
2585,0,2.854740554,0,0,0.367372197,0,5.461574192,5.299165609,4.576298126,0,2.854740554,5.431489406,SCVI,39.09648717,0,2.854740554,0,1.222803751,0
2586,0,3.558442212,0,0,0.119664706,0,6.002371598,4.716043715,6.002371562,,3.558442212,5.949518803,SCVI,26.6046772,0,3.558442212,0,0,0
2587,0,3.32386876,8.443925909,0,0.322820956,0,13.82105731,9.84018263,6.115908207,0,3.32386876,52.47489483,SCVI,51.36507874,0.28683721,3.037031551,0,0,0
2588,0,2.66936238,1.105121383,0,0.230873728,0,5.031946479,3.062689744,3.997427618,0,2.66936238,5.176936947,SCVI,46.75526307,0.005271109,2.66409127,0,0,0
2589,0,1.905853316,0,0,0.500240092,0,2.369107949,1.745384531,2.369107976,,1.905853316,2.346004299,SCVI,28.82491358,0,1.905853316,0,0,0
2590,1,3.86572388,6.938604547,67,0.95756701,8,17.67328046,10.58848009,7.195147134,0,3.907542857,14.17371095,SCVI,66.39741729,0.083703937,3.782019943,0.121268595,6.087630794,0.041818974
2591,1,3.040952337,0.608694346,120,4.14121859,9,12.34130325,13.02569172,6.272013303,0,3.054785406,12.0495151,SCVI,37.98694725,0.031182902,3.009769435,0,8.651691347,0.01383307
2592,0,0.005228358,0,54,0,6,0.641007899,5.681379095,0.136974694,0,0.005228358,0.639343034,SCVI,62.43289202,0,0.005228358,0,0.62969204,0
2593,4,3.719288359,0.98389144,8,1.634173589,4,10.10213195,7.206102367,6.951960418,0,3.830430166,14.63967904,SCVI,69.38551861,0.005679855,3.713608503,0,3.315366252,0.111141804
2594,0,3.232682081,1.046733432,81,0.884210536,0,6.208649885,6.563594585,5.014648269,0,3.232682081,7.202699808,SCVI,31.39646739,0.005452803,3.227229277,0,0.310881898,0
2595,0,2.983576474,0,48,1.110834201,0,18.29243775,26.7651604,5.983883094,0,3.402464409,6.116359797,SCVI,35.98385861,0,2.983576474,12.3093724,2.228703248,0.418887934
2596,5,3.05914322,5.025664464,31,0.317554666,0,12.05187879,4.851346513,4.78388852,0,3.116560967,11.80881832,SCVI,95.84732599,0.158314056,2.900829164,1.293641143,1.203736154,0.057417758
2597,0,3.048631918,4.659468468,7,0,0,9.747406222,6.244204997,5.062399567,0,3.162123579,8.953680067,SCVI,36.6140865,0.179590215,2.869041703,0,0,0.113491661
2598,0,3.147527586,4.686776447,0,0,0,11.50857623,8.478685787,5.153443307,0,3.374029057,20.50337357,SCVI,28.57968095,0.040106752,3.107420834,0,0,0.226501434
2599,0,3.795795656,0.141516623,0,0.163657037,0,6.930525548,3.223276151,6.423565109,0,3.964158188,11.06557237,SCVI,54.94007303,0.004535257,3.791260399,0,0,0.168362532
2600,0,3.066706977,0,0,0,0,5.440404758,3.474331515,5.440404796,,3.366456508,5.399589132,SCVI,24.06415389,0,3.066706977,0,0,0.299749531
2601,0,3.578655404,0.541322769,1,0.573189886,0,6.377273905,4.720566778,5.863415042,0,3.641067306,6.348833305,SCVI,56.90289487,0.021289052,3.557366352,0,0,0.062411902
2602,0,3.104521998,0,0,0.489396051,0,5.313179072,3.459009279,5.313179074,,3.104521998,5.294467308,SCVI,58.73267402,0,3.104521998,0,0,0
2603,0,2.656162928,2.047041577,8,0.661701492,0,10.84135587,12.24680739,4.933086257,0,2.741224266,9.694926362,SCVI,30.70280873,0.185811721,2.470351207,0,2.306593922,0.085061338
2604,0,3.710059293,1.23701121,2,1.105122523,0,8.89029217,5.269669108,6.777075832,0,3.973881559,8.850345218,SCVI,28.15665665,0.073150114,3.636909178,0,0.4134311,0.26382227
2605,2,3.839836746,0,99,0.897136423,0,24.50870348,15.06871284,9.746061226,0,3.839836746,15.06238833,SCVI,23.16024685,0,3.839836746,9.972828666,10.37607387,0
2606,9,4.008867236,3.002424265,23,0.374543844,0,19.49383626,12.67633051,9.103262013,0,4.142023787,17.81339887,SCVI,49.47652083,0.002311607,4.006555629,2.023276197,8.563737284,0.133156553
2607,6,4.259907249,2.254600368,73,1.009998228,4,29.09587672,28.59338244,10.22461521,0,4.422134014,17.36746439,SCVI,49.78685728,0.002545578,4.257361671,13.20126717,8.406960618,0.162226765
2608,0,3.089740622,0,0,0,0,5.867813318,3.989537362,5.867813318,0,3.245583086,7.879486279,SCVI,20.55149762,0.002971034,3.086769588,0,0,0.155842464
2609,0,2.798230457,0,0,0.23064303,0,5.095423068,3.75145855,5.083139619,0,3.288830427,5.065859982,SCVI,58.38444738,0.029210142,2.769020315,0,0,0.49059997
2610,0,3.488576115,0,6,0.606644596,0,6.22041126,4.25457832,6.22041126,,3.488576115,6.201629258,SCVI,71.65536974,0,3.488576115,0,0,0
2611,0,2.784934745,0,0,0,0,5.481142137,4.001409759,5.481142133,,2.784934745,5.440348691,SCVI,21.67020958,0,2.784934745,0,0,0
2612,0,3.550930713,0,0,0.284291488,0,6.616033702,3.398385031,6.616033699,,3.550930713,6.586025594,SCVI,58.26136015,0,3.550930713,0,0,0
2613,1,3.383552821,0,1,2.477652166,0,5.618490866,4.06361967,5.618490878,,3.383552821,5.596020321,SCVI,40.13267441,0,3.383552821,0,0,0
2614,0,2.106303491,0,0,0.30384285,0,3.463535303,2.233410269,3.463535307,,2.106303491,3.458138033,SCVI,21.62054526,0,2.106303491,0,0,0
2615,0,3.349996525,0,0,1.011875442,0,5.8117414,4.227604087,5.811741397,,3.494973161,5.773179216,SCVI,39.88161556,0,3.349996525,0,0,0.144976636
2616,0,2.966153209,0,0,1.017620508,3,5.342869016,3.130641687,4.985047957,,3.218880062,4.955353392,SCVI,22.50657652,0,2.966153209,0,0,0.252726853
2617,1,3.570643927,0,0,0.648708971,0,5.817910929,4.122467707,5.817910952,,3.570643927,5.775552799,SCVI,22.18450857,0,3.570643927,0,0,0
2618,0,3.965793958,0,0,0.61039829,0,6.382346305,2.980465561,6.382346297,,3.965793958,6.355512632,SCVI,23.40774675,0,3.965793958,0,0,0
2619,0,3.769806713,0,0,0.397475712,0,7.057837442,5.498306429,7.05783744,,3.769806713,7.047936542,SCVI,61.54154228,0,3.769806713,0,0,0
2620,0,2.106775421,0,2,0.359624264,0,4.127921756,3.39304012,4.127921776,,2.106775421,4.105410794,SCVI,29.27506547,0,2.106775421,0,0,0
2621,0,3.624647723,0,0,1.947868499,0,6.210367309,5.011563126,6.210367302,,3.624647723,6.188983713,SCVI,25.7211818,0,3.624647723,0,0,0
2622,15,4.949756068,3.458596858,35,0.678409324,1,24.63046935,17.93204558,11.15354045,0,5.017491764,23.75752157,SCVI,69.32622343,0.025579891,4.924176177,3.278373218,10.48089797,0.067735696
2623,0,3.282336832,0,3,0.670130274,0,6.928616801,5.253868635,6.355324753,0,3.330298831,6.391690917,SCVI,67.54782332,0,3.282336832,0,0,0.047961999
2624,0,3.361639174,0,0,0.711774888,0,6.49700508,4.698587847,6.497005069,,3.361639174,6.448714615,SCVI,33.1439543,0,3.361639174,0,0,0
2625,0,3.364395367,0,0,1.002445626,0,5.945758673,5.255349219,5.945758679,,3.364395367,5.913833999,SCVI,43.38920855,0,3.364395367,0,0,0
2626,6,3.995325562,0,111,1.201801219,11,29.73792604,29.94920033,10.33216648,0,4.023702122,20.77721496,SCVI,76.53935975,0,3.995325562,9.184417964,17.28738627,0.028376561
2627,3,6.495434158,7.303532316,37,1.879414657,2,46.64857577,39.91998923,16.78737762,0,6.977610889,39.52003284,SCVI,51.81538123,0.084163797,6.411270361,3.056335752,30.29717505,0.482176731
2628,7,4.640298329,1.009757553,105,1.513205669,7,21.77450199,21.60544036,10.59526451,0,4.797021707,17.22893199,SCVI,54.00569519,0.004276021,4.636022308,4.372622624,10.69519931,0.156723376
2629,0,2.264024849,0,9,0,0,2.858377308,2.037460163,2.858377308,0,2.264024849,2.850891289,SCVI,24.52485239,0,2.264024849,0,0,0
2630,5,5.063032267,0.252566168,66,2.513385923,2,14.49478699,22.61690373,10.162212,0,5.324341861,11.62713302,SCVI,52.64952228,0,5.063032267,3.004364195,2.933463674,0.261309594
2631,0,3.130543373,0,33,1.843770764,4,6.761591878,6.654577319,5.948787041,0,3.130543373,6.753347722,SCVI,33.56902902,0,3.130543373,0,1.761972166,0
2718,1,1.43405055,2.354473993,48,0.515855699,0,11.57493757,10.73619491,3.033136261,6.4071503,1.63905476,3.364098298,Fraser,97.52400813,0.040721224,1.393329326,4.081125743,0.355698171,0.20500421
2719,0,1.695910531,32.78104979,8,0.623883013,0,49.21494967,43.20915568,2.872821693,23.49713493,1.732016349,30.47781461,Fraser,37.36093731,0.046682771,1.64922776,0.3970702,0,0.036105818
2720,0,1.124111622,4.139464035,10,1.952396984,0,6.926024146,4.126049005,2.221331426,14.9549713,1.337747059,5.489476921,Fraser,29.60864399,0.011707342,1.11240428,0.666017211,0,0.213635437
2721,16,2.904480968,35.03523028,7,0.222153416,0,38.1955727,30.65836326,5.702227218,1.118757519,2.9277385,7.76319344,Fraser,60.54024338,0.044324662,2.860156306,0.411782772,0.254348728,0.023257532
2722,0,2.843643628,24.73169885,24,1.025433956,0,30.20226318,33.57068788,5.458666391,0.252379494,2.843643628,7.791125797,Fraser,44.85665544,0.106444384,2.737199244,2.287728347,0,0
2723,0,2.246174159,55.28240151,8,0.91076981,0,58.42624829,50.01227025,3.992749052,1.899304487,2.246174159,25.29656491,Fraser,33.52201334,0.349745182,1.896428976,1.821126715,0,0
2724,1,1.105110715,31.08794335,2,0.467408008,0,32.01173497,17.35095693,2.016811051,25.46572283,1.105110715,36.18734501,Fraser,52.32298582,0.028930564,1.076180151,0.083842016,0,0
2725,0,1.147528106,23.75513114,8,0.392526087,0,25.41940074,15.09514307,1.985935671,35.19838779,1.147528106,30.57852618,Fraser,58.98576992,0.174215093,0.973313013,0.840007214,0,0
2726,0,1.165964899,17.68742879,4,0.547088563,0,18.92818404,11.12157305,2.139277714,50.36596542,1.165964899,34.12111104,Fraser,56.00705291,0.076395967,1.089568933,0,0.021368275,0
2727,1,2.389832183,46.52882481,11,0.531423884,0,50.3801932,36.98860546,4.694456028,3.857825182,2.389832183,19.2055368,Fraser,72.08878751,0.030059055,2.359773128,2.693854629,0,0
2728,0,1.201308216,15.89522109,5,0.404052789,0,18.56169266,11.74936101,2.192775475,27.90189585,1.201308216,24.83061549,Fraser,98.92860432,0.060307617,1.141000599,1.4113551,0,0
2729,0,1.826219227,23.39598455,4,0.550386571,0,95.46103566,92.77354472,3.184069883,0.342515854,1.828760626,28.41231323,Fraser,68.73086378,0.428542813,1.397676414,0.01144694,0,0.0025414
2730,0,2.174816514,38.16885976,8,0.875555455,0,66.24430926,58.34419999,4.189373012,1.914421621,2.416960112,24.05651351,Fraser,28.14651224,0.022695704,2.15212081,0.050805175,0,0.242143598
2731,0,1.951088642,39.09955503,0,0,0,99.6889398,99.24235997,3.56420776,0,2.100947811,35.65514779,Fraser,38.94383598,0.246830818,1.704257823,0,0,0.149859169
2732,0,1.434095981,34.88919905,6,0.443699573,0,40.09633042,22.10727469,2.6966321,11.47264987,1.434095981,33.76609937,Fraser,40.99707437,0.183393113,1.250702868,0.01864285,0,0
2733,0,2.50662614,44.96215248,0,0,0,46.61765288,21.55894751,4.819983344,5.686051848,2.50662614,33.78997234,Fraser,20.03957924,0.017244864,2.489381276,0,0,0
2734,0,2.002715799,29.11788647,3,2.089170793,0,30.89108086,11.96074855,3.858776102,12.2662865,2.002715799,32.20829638,Fraser,34.52011259,0.058164989,1.94455081,0,0.000332754,0
2735,1,1.691374729,20.36179138,7,0.521141651,0,52.4150253,46.08944201,3.012777589,8.465060392,1.691374729,18.56979584,Fraser,60.8001705,0.252748837,1.438625892,0,0,0
2736,0,1.907381398,17.46051935,0,1.352411418,0,22.26779331,14.67482435,3.224416172,27.26702912,1.907381398,19.30927462,Fraser,20.60245871,0.425057479,1.482323919,0,0,0
2737,0,1.054781691,18.76909539,0,0,0,48.88553685,39.82788653,1.769288287,6.670304818,1.054781691,7.695431075,Fraser,32.55172282,0.237657996,0.817123695,0,0,0
2738,0,1.886396232,27.6505028,0,0.742530001,0,52.03576803,42.38710651,3.187613887,10.16975843,1.886396232,33.02875113,Fraser,49.32145025,0.419428002,1.46696823,0,0,0
2739,0,2.060506198,42.59424094,0,0.849759424,0,59.16812511,50.14665902,3.779209946,23.08506058,2.060506198,36.73137108,Fraser,37.71449332,0.251166577,1.80933962,0,0,0
2740,0,1.040156241,18.41814742,0,0.596349881,0,18.96967655,11.16155394,1.78051471,16.97979856,1.040156241,30.2517315,Fraser,23.78641823,0.154961448,0.885194793,0,0,0
2741,0,1.436936752,20.9766443,0,0.523800468,0,23.38115497,17.44426858,2.213043763,18.50049622,1.436936752,35.03795579,Fraser,43.67362935,0.445861505,0.991075247,0,0.042788752,0
2742,0,1.272798767,16.50692243,0,0.61007423,0,17.69636034,11.53010117,2.329556948,35.73369824,1.272798767,21.70878623,Fraser,38.20806631,0.109983268,1.162815499,0,0,0
2743,0,0.320952089,7.804079973,0,0.119782001,0,16.73572578,15.14106191,0.557718943,37.70806603,0.320952089,10.61517382,Fraser,36.11854026,0.024028003,0.296924086,0,0,0
2744,0,2.916454314,32.59943184,14,1.272652271,0,40.60130238,30.17916396,6.033303578,0.244473816,2.984363355,7.205835053,Fraser,33.16130835,0.001440064,2.91501425,5.445500646,0,0.067909041
2745,0,2.548272282,33.02011646,3,0.293904564,0,34.9733834,26.92642274,4.900144058,2.979771693,2.548272282,9.260503758,Fraser,62.19669031,0.025331176,2.522941106,0.033292672,0.045618994,0
2746,1,1.458476419,12.86790828,6,0.322134448,0,18.78694685,12.50519502,2.769523011,5.115429727,1.458476419,7.706861256,Fraser,40.15161765,0.140184543,1.318291876,0,0.109456123,0
2747,0,1.767012065,17.0076873,3,0.788050767,0,21.55627114,10.53955913,3.270701761,2.770773235,1.767012065,22.59265767,Fraser,69.05267167,0.146404009,1.620608056,0.958106383,0,0
2748,0,1.314840703,16.81634517,0,0.509694327,0,18.20443224,7.049159736,2.546874456,12.17133126,1.314840703,32.31728891,Fraser,31.41261168,0.018055379,1.296785324,0,0,0
2749,0,0.578559447,12.26079974,0,0.191926364,0,12.45915135,9.266117339,1.155035873,37.95730284,0.578559447,2.227014295,Fraser,53.79627884,0,0.578559447,0,0,0
2890,2,0.479487632,3.087752727,3,0,0,5.331593087,2.714879474,1.034641543,3.750505986,0.479487632,1.357143496,Fraser,67.91073604,0,0.479487632,1.516150104,0,0
2891,0,1.328234697,15.46436363,1,0,0,16.88227069,10.52112145,2.482480583,10.0501114,1.328234697,5.732281017,Fraser,21.43134131,0,1.328234697,0,0,0
2892,3,2.000274454,14.25690925,4,0,5,18.409419,9.448537879,3.362512372,59.70572234,2.000274454,28.21139251,Fraser,26.01484496,0.367607931,1.632666523,0,1.488321927,0
2893,1,2.228653671,0,0,0,0,2.837035618,1.428391123,2.837035602,74.60040659,2.228653671,8.441845071,Fraser,23.41642932,1.245797354,0.982856317,0,0,0
2894,0,1.026052039,20.07963292,0,0,0,21.08527482,9.615062587,1.257769088,62.80985301,1.026052039,42.68064987,Fraser,23.07090558,0.730787598,0.295264441,0,0,0
2895,0,1.27275854,17.72435776,0,0.479872021,0,18.67734102,7.874789688,2.185904533,47.08133399,1.370529525,25.71274837,Fraser,75.80551826,0.364277856,0.908480685,0,0,0.097770985
2896,0,0.846712508,10.61584355,0,0.356204803,0,11.13719781,4.436239455,1.551969684,44.39089418,0.846712508,28.84129195,Fraser,20.6280238,0.192695055,0.654017453,0,0,0
2897,0,1.060331548,26.36216579,0,0,0,27.12535706,25.48639195,1.25731205,59.66785936,1.060331548,51.81436083,Fraser,24.83390176,0.833988287,0.22634326,0,0,0
2898,0,1.094546626,20.55626751,0,0.27877932,0,21.33919082,7.826258824,1.694566873,43.54746124,1.094546626,25.64006927,Fraser,55.47226669,0.32501705,0.769529576,0,0,0
2899,0,0.60637637,4.645467233,0,0.451005192,0,5.509449984,2.59534795,1.006063759,26.38077627,0.60637637,5.610193804,Fraser,31.88655298,0.214526656,0.391849714,0,0,0
2900,0,1.04085383,10.98744766,0,0.286776587,0,11.86152819,5.537198389,1.55044668,28.19500339,1.04085383,21.03637322,Fraser,85.06639159,0.385953054,0.654900775,0,0,0
2901,0,0.634331752,0,0,0.450243607,0,0.938029045,1.067003929,0.938029116,30.47198052,0.634331752,15.42040736,Fraser,38.90304676,0.342771756,0.291559996,0,0,0
2902,0,0.295528053,0,0,0.124718332,0,0.294961575,0.184436563,0.294961586,48.0742681,0.295528053,10.06608189,Fraser,38.15483827,0.295528051,2.5209E-09,0,0,0
2903,0,0.270880047,0,0,0.083776609,0,0.270528173,0.107808824,0.270528158,44.22396194,0.270880047,0.268541368,Fraser,34.8831487,0.270880049,-2.75709E-09,0,0,0
2904,0,0.53745831,0.485852708,0,0.118479415,0,1.054938022,0.193639842,0.564458938,20.90989585,0.53745831,3.819892584,Fraser,68.77152199,0.477586526,0.059871784,0,0,0
2905,0,0.452819722,3.956118706,0,0,0,4.693858825,3.249033531,0.850979365,8.877561437,0.452819722,2.585432603,Fraser,52.71931802,0.048982872,0.40383685,0,0,0
2906,0,0.870705148,26.87134655,0,0,0,27.25674968,10.51256517,1.539578847,42.5508907,0.870705148,15.78427116,Fraser,64.13693057,0.138002451,0.732702697,0,0,0
2907,0,1.048332638,27.54837572,2,0,0,28.19052449,4.574043314,1.45330798,43.07420857,1.048332638,25.82601421,Fraser,36.61380375,0.513979875,0.534352763,0,0,0
2908,0,0.675464106,25.46813273,0,0,0,25.78468096,13.09384982,1.032516545,46.20502969,0.675464106,25.82018054,Fraser,31.13819669,0.308683923,0.366780184,0,0,0
2909,0,1.420727322,23.99747448,0,0,0,24.88354897,8.422723161,2.502397773,36.38920768,1.420727322,27.19432123,Fraser,33.94103955,0.269774983,1.15095234,0,0,0
2910,0,1.1742951,6.082542001,0,0.321690396,0,7.332754425,3.524067595,1.619607597,33.44631769,1.1742951,9.201846859,Fraser,74.71071838,0.66440588,0.50988922,0,0,0
2911,1,1.677106815,0,0,0.44122623,0,2.768931759,3.115160751,2.768931764,23.90375764,1.677106815,2.757176049,Fraser,30.31406414,0.384727379,1.292379436,0,0,0
