"","POPULATION","CU_NAME","FULL_CU_IN","POP_ID","SPECIES_QUALIFIED","SPECIES","AREA","FAZ","MAZ","StreamOrder","QUALITY","weight","nYears","forestDD","trend1","trend2","trend3","trend4","trend5","region","spawnEco","rearEco","AgriculturePCT","UrbanPCT","RIPDSTPCT","Linear_Dev_noRoads","ForestRoadsDEN_km_km2","NonForestRoadsDEN_km_km2","STRMXDEN","FORDST_PCT","ECAPCT","MPB_pct","WATER_LIC","WWD_count"
"CM52796","Bird Cove Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52796,"CM","Chum","13","SC","GStr",2,4.66666666666667,0.119202922022118,52,0,-0.0284173648932743,-0.0291724892182821,-0.0353172586713206,-0.0519432353918591,-0.0198799195813125,"SCVI","Pink/Chum","Chum",0,0.405954114,19.50980353,0.215144179,0.099162717,2.155675534,0.598858495,15.83737362,14.3423548,0,20,0
"CM52806","Whiterock Pass Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52806,"CM","Chum","13","SC","GStr",2,4.66666666666667,0.119202922022118,42,0,-0.0393971328220417,-0.0394413757744798,-0.0418524200029086,-0.0805341646652492,NA,"SCVI","Pink/Chum","Chum",0,0.405954114,19.50980353,0.215144179,0.099162717,2.155675534,0.598858495,15.83737362,14.3423548,0,20,0
"CM52816","Waiatt Bay Creek (Campbell River Area) Chum Run 1","LOUGHBOROUGH","CM-6",52816,"CM","Chum","13","SC","SFj",3,7,0.119202922022118,41,0,-0.00379228592247192,-0.00379228592247192,-0.00379228592247158,-0.0949545470612136,NA,"SCVI","Pink/Chum","Chum",0.265844162,2.677289345,12.77686154,0,0.289432017,3.44221645,1.403978132,5.315278018,13.322519,0,43,6
"CM52826","Village Bay Creek (Campbell River Area) Chum Run 1","LOUGHBOROUGH","CM-6",52826,"CM","Chum","13","SC","SFj",4,4.15789473684211,0.119202922022118,71,0,-0.0272107894588117,-0.0274058129106751,-0.025022524037504,-0.00242841102673141,0.0342346424257194,"SCVI","Pink/Chum","Chum",0,0,3.40603213,0,0.196596249,1.527273202,0.215030951,1.5776746,5.035870232,0,4,0
"CM52836","Open Bay Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52836,"CM","Chum","13","SC","GStr",3,3.65,0.119202922022118,73,0,0.00103639028253354,0.00241637505635259,0.0128451500409721,0.0475746051143948,0.0980272755579394,"SCVI","Pink/Chum","Chum",0.386441891,2.977982364,11.13350511,0,0.348629927,3.827686781,0.920187873,8.940519775,14.97425239,0,7,0
"CM52846","Hyacinthe Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52846,"CM","Chum","13","SC","GStr",3,4.11111111111111,0.119202922022118,81,0,-0.0215852700655375,-0.0207934588854567,-0.016387277543183,0.00324758986888234,0.0199675684899861,"SCVI","Pink/Chum","Chum",0.386441891,2.977982364,11.13350511,0,0.348629927,3.827686781,0.920187873,8.940519775,14.97425239,0,7,0
"CM52856","Drew Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52856,"CM","Chum","13","SC","GStr",3,4.88235294117647,0.119202922022118,50,0,-0.0370644975928102,-0.034469434071649,-0.0330991182631418,-0.029843677548946,-0.125647446207515,"SCVI","Pink/Chum","Chum",0.265844162,2.677289345,12.77686154,0,0.289432017,3.44221645,1.403978132,5.315278018,13.322519,0,43,6
"CM52866","Granite Bay Creek (Campbell River Area) Chum Run 1","LOUGHBOROUGH","CM-6",52866,"CM","Chum","13","SC","SFj",3,3.75,0.119202922022118,66,0,0.00878447912593625,0.0085115970784569,0.00993425792373933,-0.00636129431891912,0.0611931408899634,"SCVI","Pink/Chum","Chum",0.265844162,2.677289345,12.77686154,0,0.289432017,3.44221645,1.403978132,5.315278018,13.322519,0,43,6
"CM52876","Kanish Creek (Campbell River Area) Chum Run 1","LOUGHBOROUGH","CM-6",52876,"CM","Chum","13","SC","SFj",3,7,0.119202922022118,62,0,-0.0422474885705104,-0.0422474885705104,-0.0422474885705103,-0.203686244615443,NA,"SCVI","Pink/Chum","Chum",0.265844162,2.677289345,12.77686154,0,0.289432017,3.44221645,1.403978132,5.315278018,13.322519,0,43,6
"CM52896","Menzies Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52896,"CM","Chum","13","EVI","GStr",4,4.8125,0.119202922022118,60,0,-0.0782328182211914,-0.0780194663243346,-0.0740939463691458,-0.0985537039872312,-0.0784162805740862,"SCVI","Pink/Chum","Chum",0,0.559532073,23.52911732,0,0.33628564,2.981137633,0.839336669,27.36087175,22.70681596,0,0,0
"CM52906","Mohun Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52906,"CM","Chum","13","EVI","GStr",2,5.75,0.119202922022118,51,0,-0.045748666198641,-0.0474886951961769,-0.0471491096816064,-0.0794567213950822,NA,"SCVI","Pink/Chum","Chum",0.592034465,8.901250796,17.76321436,0,0.101522308,4.017858418,1.044635475,10.76457496,18.01967724,0,20,0
"CM52946","Quinsam River (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52946,"CM","Chum","13","EVI","GStr",7,2.85,0.119202922022118,60,0,-0.0348623634415996,-0.0351464510867628,-0.0324981972213881,-0.00394915915292105,-0.0540780501650945,"SCVI","Pink/Chum","Chum",1.378766603,29.12029502,17.67779992,0,0.009574565,5.801199815,0.863223245,0,32.40317047,0,29,0
"CM52956","Simms Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52956,"CM","Chum","13","EVI","GStr",3,2.1,0.119202922022118,12,1,-0.0134725050796414,-0.0130684725937192,-0.0156848971027867,-0.0130684725937192,-0.0172671846480904,"SCVI","Pink/Chum","Chum",1.895644978,30.14878518,20.58964349,0,0.011636279,6.299614281,1.408678355,0.267475555,34.86365098,0,5,3
"CM52966","Willow Creek (Campbell River Area) Chum Run 1","GEORGIA STRAIT","CM-4",52966,"CM","Chum","13","EVI","GStr",3,4.71428571428571,0.119202922022118,16,0,-0.0699939690145582,-0.0704355936478359,-0.0583950121017479,NA,NA,"SCVI","Pink/Chum","Chum",0,9.528373303,4.892592382,0.152708681,0,4.852385488,0.951032492,1.00002179,15.39863366,0,2,0
"CM53076","Tsolum River Chum","GEORGIA STRAIT","CM-4",53076,"CM","Chum","14N","EVI","GStr",6,5,0.119202922022118,45,1,0.0377262620210982,0.0382950198927194,0.0565034465710358,0.159332761294351,NA,"SCVI","Pink/Chum","Chum",9.216202173,35.53135327,41.0348713,0.03208425,0.001935657,6.888907154,1.770741986,1.191733871,40.91823066,0,76,7
"CM53106","Morrison Creek Chum","GEORGIA STRAIT","CM-4",53106,"CM","Chum","14N","EVI","GStr",6,5.66666666666667,0.119202922022118,27,1,0.0681656558869108,0.0672582526680991,0.047939623506785,0.0394952583854419,NA,"SCVI","Pink/Chum","Chum",3.406325932,11.4392037,15.22822204,0.069069173,0.042504659,5.633951092,1.394599344,1.935122096,19.50050504,0,45,0
"CM53126","Millard Creek Chum","GEORGIA STRAIT","CM-4",53126,"CM","Chum","14N","EVI","GStr",2,3.8,0.119202922022118,20,0,0.039180602744373,0.0826493842314061,0.0785233236140989,0.134876595249921,NA,"SCVI","Pink/Chum","Chum",5.523246513,19.36652456,24.92226701,0.555205753,0.057254782,6.041569015,2.616203872,3.024088508,28.57291025,0,47,0
"CM7473","Barnes Creek (Mission subdistrict) Chum","LOWER FRASER","CM-2",7473,"CM","Chum","29D","LFR","GStr",10,3,0.880797077977882,16,0,-0.142308422797556,-0.142308422797556,-0.142308422797559,-0.142308422797556,-0.142308422797556,"Fraser","Pink/Chum","Chum",23.6047054,1.740051115,23.11383478,0.143530555,0.226277696,1.534766253,0.356853885,6.449262417,6.180675033,0.034404344,70,3
"CO1170","Harper Creek (Clearwater) Coho","NORTH THOMPSON","CO-9",1170,"CO","Coho","29J","NTh","GStr",5,3.5,0.880797077977882,14,0,0.0339499444103581,0.0330275537081515,0.0337671379906527,0.0330275537081515,0.0330275537081515,"Fraser","Coho","Coho",0,0,5.907130329,0,0.129640041,1.165825277,0,11.22582425,9.890132592,8.562119656,2,0
"CO128","Guichon Creek Coho","LOWER THOMPSON","CO-7",128,"CO","Coho","29F","LTh","GStr",7,4.69230769230769,0.731058578630005,13,0,-0.207984751056392,-0.197523568947583,-0.166707053254523,-0.197523568947583,-0.197523568947583,"Fraser","Coho","Coho",1.220066666,1.095057246,33.80702087,0.075554813,0.123706626,2.787802792,0,44.47923492,26.36280595,16.93248542,17,0
"CO130","Clemens Creek Coho","WEST VANCOUVER ISLAND","CO-17",130,"CO","Coho","23","WVI","WVI",4,4,0.731058578630005,16,0,0.0733149418445944,0.0784469085103315,0.0776724586097905,0.0784469085103315,0.0784469085103315,"SCVI","Coho","Coho",0,0,10.48064168,0,0.08389102,1.160182389,0.131829769,16.19901944,11.80694266,0,1,0
"CO132","Hiuihill Creek Coho","SOUTH THOMPSON","CO-8",132,"CO","Coho","29K","STh","GStr",6,3.16666666666667,0.731058578630005,18,0,-0.13453184179457,-0.132817842085148,-0.134188014917012,-0.132817842085148,-0.132817842085148,"Fraser","Coho","Coho",0,0.330129192,8.206450091,0.187527977,0.046524838,2.21914663,0.194652914,17.68843289,12.18327482,0.897289409,14,2
"CO133","Perry River (Salmon Arm) Coho","SOUTH THOMPSON","CO-8",133,"CO","Coho","29K","STh","GStr",7,3.91666666666667,0.880797077977882,12,0,-0.215725781359081,-0.217461178248771,-0.21933433220902,-0.217461178248771,-0.217461178248771,"Fraser","Coho","Coho",2.667545212,1.842489453,13.56999405,0.18860527,0.212704704,2.178952023,0.337663329,24.84355973,16.84389779,0,90,8
"CO138","Anderson Creek Coho","GEORGIA STRAIT MAINLAND","CO-11",138,"CO","Coho","16","SC","GStr",4,3.78571428571429,0.880797077977882,14,0,-0.0998986800154753,-0.107812006896053,-0.104696400624305,-0.107812006896053,-0.107812006896053,"SCVI","Coho","Coho",0,2.307708937,19.81336467,0.315609182,0.690596755,1.728322615,0.939698695,18.57895159,16.57442871,0,13,0
"CO168","Mesachie River Coho","EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",168,"CO","Coho","18","EVI","GStr",5,2.77777777777778,0.982013790037908,23,0,-0.00654545501598215,-0.0056502391145938,-0.00140898546844008,-0.0056502391145938,NA,"SCVI","Coho","Coho",0,0.942616568,4.78599666,0.075589983,0,3.586260884,0.656296427,0.108901013,6.526610357,0,2,0
"CO178","Myers Creek Coho","GEORGIA STRAIT MAINLAND","CO-11",178,"CO","Coho","16","SC","GStr",4,4,0.119202922022118,15,0,-0.0517947821183817,-0.0574514054683713,-0.066118367115508,-0.0574514054683713,-0.0574514054683713,"SCVI","Coho","Coho",0,2.307708937,19.81336467,0.315609182,0.690596755,1.728322615,0.939698695,18.57895159,16.57442871,0,13,0
"CO208","Oliver Creek Coho","EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",208,"CO","Coho","18","EVI","GStr",6,3.44444444444444,0.952574126822433,20,1,-0.0937123872639612,-0.0928882756426459,-0.0982391135407675,-0.0928882756426459,NA,"SCVI","Coho","Coho",0,8.651691347,13.02569172,0.01383307,0.031182902,3.009769435,4.14121859,0.608694346,12.0495151,0,120,9
"CO218","Patricia Creek Coho","EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",218,"CO","Coho","18","EVI","GStr",5,3,0.952574126822433,20,0,-0.0975873220678852,-0.0928814411830986,-0.0797768045479542,-0.0928814411830986,NA,"SCVI","Coho","Coho",0,0.942616568,4.78599666,0.075589983,0,3.586260884,0.656296427,0.108901013,6.526610357,0,2,0
"CO228","Richards Creek Coho","EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",228,"CO","Coho","18","EVI","GStr",3,3.125,0.268941421369995,19,1,-0.0612234083020846,-0.0644444153927726,-0.0685959639038517,-0.0644444153927726,NA,"SCVI","Coho","Coho",15.52096669,4.792395015,37.77602622,0.251621572,0,2.842764888,1.222290948,0,8.914786538,0,23,0
"CO238","Robertson River Coho","EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",238,"CO","Coho","18","EVI","GStr",5,3.2,0.880797077977882,21,0,-0.0555479542850128,-0.0555611653756097,-0.0540942978450496,-0.0555611653756097,-0.123805897186337,"SCVI","Coho","Coho",0,0.942616568,4.78599666,0.075589983,0,3.586260884,0.656296427,0.108901013,6.526610357,0,2,0
"CO248","Shaw Creek Coho","EAST VANCOUVER ISLAND-GEORGIA STRAIT","CO-13",248,"CO","Coho","18","EVI","GStr",5,2.85714285714286,0.731058578630005,18,1,-0.142010426234628,-0.142658373413294,-0.129592029590037,-0.142658373413294,NA,"SCVI","Coho","Coho",0,0,3.062689744,0,0.005271109,2.66409127,0.230873728,1.105121383,5.176936947,0,0,0
"CO3069","Harbour Creek Coho","SOUTH THOMPSON","CO-8",3069,"CO","Coho","29J","STh","GStr",4,3.27777777777778,0.119202922022118,18,0,-0.0664155892707982,-0.0623459430867742,-0.0389918856204833,-0.0623459430867742,-0.0623459430867742,"Fraser","Coho","Coho",0,0,4.053122026,0.055547471,0.688861426,1.404743942,0,11.16959771,15.06517407,1.135140943,0,0
"CO3071","Nikwikwaia Creek Coho","SOUTH THOMPSON","CO-8",3071,"CO","Coho","29K","STh","GStr",4,3.125,0.880797077977882,16,0,0.113894966121217,0.115805833143419,0.118808276896804,0.115805833143419,0.115805833143419,"Fraser","Coho","Coho",0,0,16.4865589,0,0.407598987,1.712814428,0.187957152,28.61286322,17.43124015,0.059847752,0,0
"CO3074","Senn Creek Coho","SOUTH THOMPSON","CO-8",3074,"CO","Coho","29K","STh","GStr",7,3.11111111111111,0.880797077977882,18,0,-0.274770336437071,-0.274826930447716,-0.269926462813205,-0.274826930447716,-0.274826930447716,"Fraser","Coho","Coho",2.667545212,1.842489453,13.56999405,0.18860527,0.212704704,2.178952023,0.337663329,24.84355973,16.84389779,0,90,8
"CO3076","Haskin Creek Coho","GEORGIA STRAIT MAINLAND","CO-11",3076,"CO","Coho","16","SC","GStr",3,4.09090909090909,0.952574126822433,11,0,-0.139011578909414,-0.149043393974904,-0.184703087308389,-0.149043393974904,-0.149043393974904,"SCVI","Coho","Coho",0,0.680945621,13.08024126,0.088046869,0.323071365,1.429710901,0.403104688,7.468025397,7.897129574,0,301,0
"CO3120","Garbage Dump Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3120,"CO","Coho","8","BCD","HStr",5,4.53846153846154,0.119202922022118,13,0,-0.0215201680146459,-0.00144577639389017,0.0116241019053988,-0.00144577639389017,-0.00144577639389017,"Central Coast","Coho","Coho",0,0,2.022488321,0,0.003121251,0.306345644,0.165441873,2.51755573,1.287222399,0,2,4
"CO3124","George Hall Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3124,"CO","Coho","8","BCD","HStr",7,4.3,0.731058578630005,10,0,0.0460964976117371,0.047839494602001,0.0462563191693999,0.047839494602001,0.047839494602001,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3127","Skimlets Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3127,"CO","Coho","8","BCD","HStr",7,4.2,0.119202922022118,10,0,0.0433199223665217,0.0430157573055877,0.0494658719918575,0.0430157573055877,0.0430157573055877,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3136","Snooka Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3136,"CO","Coho","8","BCD","HStr",7,4.5,0.119202922022118,16,0,-0.0219648777956678,-0.0115374313778532,-0.0154562745769962,-0.0115374313778532,-0.0115374313778532,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3139","Noohalk Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3139,"CO","Coho","8","BCD","HStr",5,4.5,0.119202922022118,16,0,-0.0474469700923637,-0.0409836428326697,-0.0281037545081563,-0.0409836428326697,-0.0409836428326697,"Central Coast","Coho","Coho",0,0,2.022488321,0,0.003121251,0.306345644,0.165441873,2.51755573,1.287222399,0,2,4
"CO3140","Nooklikonnik Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3140,"CO","Coho","8","BCD","HStr",4,4.4375,0.119202922022118,16,0,0.0221057122819639,0.0176914154750555,0.0182382719154462,0.0176914154750555,0.0176914154750555,"Central Coast","Coho","Coho",0,0,1.264513598,0,0,0.054020227,0.411480555,1.021919042,0.233117342,0,1,0
"CO3144","Fish Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3144,"CO","Coho","8","BCD","HStr",7,4.4375,0.119202922022118,16,0,-0.0413829410222125,-0.0129462429523166,-0.00599536816817677,-0.0129462429523166,-0.0129462429523166,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3146","Molly Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3146,"CO","Coho","8","BCD","HStr",6,4.3125,0.119202922022118,16,0,0.0336892504653733,0.0267532971384752,0.0144556785244281,0.0267532971384752,0.0267532971384752,"Central Coast","Coho","Coho",0,0,10.31134577,0,0,0.158342212,0.30601322,3.269376297,0.389586158,2.710297445,0,0
"CO3148","Croft Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3148,"CO","Coho","8","BCD","HStr",5,4.84615384615385,0.119202922022118,13,0,-0.0225344460472661,-0.0212402020034,-0.0189962978511928,-0.0212402020034,-0.0212402020034,"Central Coast","Coho","Coho",0,0,26.69968982,0,0.156198118,1.44038727,0.317566141,19.22889445,10.45833669,0.007535048,0,0
"CO3149","Forestry Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3149,"CO","Coho","8","BCD","HStr",7,4.83333333333333,0.5,12,0,-0.109635811830994,-0.11686071830588,-0.115942407621221,-0.11686071830588,-0.11686071830588,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3150","Martys Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3150,"CO","Coho","8","BCD","HStr",7,4.9,0.119202922022118,10,0,-0.142950913807191,-0.145218047689121,-0.146841460451193,-0.145218047689121,-0.145218047689121,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3151","Sato Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3151,"CO","Coho","8","BCD","HStr",7,4.33333333333333,0.119202922022118,15,0,-0.011234179461002,-0.0123149840865246,-0.026540221593077,-0.0123149840865246,-0.0123149840865246,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3164","Hagensborg Slough (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3164,"CO","Coho","8","BCD","HStr",7,4.9375,0.119202922022118,16,0,-0.0458228033372396,-0.0344109252167005,-0.000651658837895571,-0.0344109252167005,-0.0344109252167005,"Central Coast","Coho","Coho",0,0,7.838351066,0.03174044,0,1.573545882,0.339109646,4.836697192,3.777704862,0,10,0
"CO3172","Robos Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3172,"CO","Coho","8","BCD","HStr",7,4.46153846153846,0.731058578630005,13,0,0.0326044408623536,0.0427491719055224,0.0382610758273307,0.0427491719055224,0.0427491719055224,"Central Coast","Coho","Coho",0,0,6.148686277,0,0,0.369552938,0.066969155,6.128846078,4.450737118,0.362916337,9,0
"CO3178","Tastsquan Creek (Bella Coola) Coho","BELLA COOLA-DEAN RIVERS","CO-22",3178,"CO","Coho","8","BCD","HStr",7,4.7,0.5,10,0,-0.0113396003484549,-0.00866262486302005,-0.0103725511155472,-0.00866262486302005,-0.00866262486302005,"Central Coast","Coho","Coho",0,0,6.148686277,0,0,0.369552938,0.066969155,6.128846078,4.450737118,0.362916337,9,0
"CO3204","Steep Canyon Creek Coho","MIDDLE SKEENA","CO-33",3204,"CO","Coho","4C","MSK","NSKEst",6,3.54545454545455,0.731058578630005,11,0,-0.0612263633373595,-0.0622824074695487,-0.0615671071572266,-0.0622824074695487,-0.0622824074695487,"Skeena","Coho","Coho",0,8.03518e-05,26.81987032,0.310061082,0.0381067,1.016727862,0.295008898,22.11382217,19.91590449,3.33443e-05,0,0
"CO3217","Wright Creek Coho","SOUTH THOMPSON","CO-8",3217,"CO","Coho","29K","STh","GStr",8,3.6875,0.880797077977882,16,0,-0.0666438962289469,-0.066625838459737,-0.0723515346205127,-0.066625838459737,-0.066625838459737,"Fraser","Coho","Coho",0,2.837659936,39.241167,0,0.443727253,0.727795127,1.069924972,10.11081013,18.18775237,0,258,0
"CO3239","Dog Tag Creek Coho","LOWER SKEENA","CO-32",3239,"CO","Coho","4B","LSK","NSKEst",4,5,0.5,26,0,-0.0277885564368311,-0.0279547930192743,-0.0286509483774648,NA,NA,"Skeena","Coho","Coho",0,0,0,0,0,0,0,0,0,0,0,0
"CO3241","Pinkut Creek Coho","MIDDLE SKEENA","CO-33",3241,"CO","Coho","4D","MSK","NSKEst",6,3.81818181818182,0.119202922022118,22,0,-0.0403834348354656,-0.0420780735811304,-0.0399375951415503,0.00661745205155657,-0.0129723666461801,"Skeena","Coho","Coho",0,0,18.1987374,0,0.17495013,1.81354684,0.698158272,30.16629198,20.7286537,23.25849338,1,0
"CO3445","Dominion Creek Coho","NORTH THOMPSON","CO-9",3445,"CO","Coho","29J","NTh","GStr",5,3.75,0.731058578630005,12,0,0.158632355032979,0.164093534375621,0.165629655296648,0.164093534375621,0.164093534375621,"Fraser","Coho","Coho",0,0,1.226436521,0.068362834,0.001913091,0.276222009,0.307796712,2.611329829,1.778258975,0.845349005,0,0
"CO39532","Little Toquart Creek Coho","WEST VANCOUVER ISLAND","CO-17",39532,"CO","Coho","23","WVI","WVI",5,5.5,0.119202922022118,33,0,-0.0204404318088284,-0.0204404318088284,-0.0268620486462675,NA,NA,"SCVI","Coho","Coho",0,0,23.45177059,0,0.209475842,1.482233837,0.161100033,27.75862868,12.76876268,0,0,0
"CO39542","Maggie River Coho","WEST VANCOUVER ISLAND","CO-17",39542,"CO","Coho","23","WVI","WVI",4,5.16666666666667,0.119202922022118,47,0,-0.0407875309033584,-0.0408445112714662,-0.0262434570564715,0.0278691983991328,NA,"SCVI","Coho","Coho",0,0,7.373554223,0,0.102733842,2.832470643,0.662659235,7.960475607,18.80401702,0,0,0
"CO39552","Little Maggie River Coho","WEST VANCOUVER ISLAND","CO-17",39552,"CO","Coho","23","WVI","WVI",3,6,0.119202922022118,33,0,-0.0296470337335491,-0.0299802481215633,-0.0343232883644552,NA,NA,"SCVI","Coho","Coho",0,3.032232418,7.781534772,0.17952624,0.287760672,2.571551899,1.011404532,5.922496272,13.09039866,0,1,0
"CO39562","Twin Rivers East Creek Coho","WEST VANCOUVER ISLAND","CO-17",39562,"CO","Coho","23","WVI","WVI",3,5.33333333333333,0.119202922022118,34,0,-0.0110098119344515,-0.012022872631424,-0.00388891709070179,NA,NA,"SCVI","Coho","Coho",0,3.032232418,7.781534772,0.17952624,0.287760672,2.571551899,1.011404532,5.922496272,13.09039866,0,1,0
"CO39572","Twin Rivers West Creek Coho","WEST VANCOUVER ISLAND","CO-17",39572,"CO","Coho","23","WVI","WVI",3,7,0.119202922022118,30,0,-0.0241818770652866,-0.0241818770652866,-0.0241818770652867,NA,NA,"SCVI","Coho","Coho",0,3.032232418,7.781534772,0.17952624,0.287760672,2.571551899,1.011404532,5.922496272,13.09039866,0,1,0
"CO39602","Mercantile Creek Coho","WEST VANCOUVER ISLAND","CO-17",39602,"CO","Coho","23","WVI","WVI",3,5.6,0.119202922022118,14,0,-0.0139200652327426,-0.0115791347229955,0.0218471431646279,-0.0115791347229955,NA,"SCVI","Coho","Coho",0,3.032232418,7.781534772,0.17952624,0.287760672,2.571551899,1.011404532,5.922496272,13.09039866,0,1,0
